RemakeVoiceText,Speaker,SpeakerChar,MyVoiceId,Candidates,MatchType,Source,SpeakerMatch
お客さんに注目されてるみたいだし、頑張って良かったよ～。,151,,,,无候选,,
とはいえ、カシウスさんの件……大変なことになっちゃったね。,151,,,,无候选,,
ヨシュア、エステルを支えてあげてね。,151,,,,无候选,,
うん、任せておいて。,1,002,,,无候选,,
うん、任せておいて。,1,002,,,无候选,,
カシウスさんの件……大変なことになっちゃったね。,151,,,,无候选,,
ヨシュア、エステルを支えてあげてね。,151,,,,无候选,,
卵、どこにあるのかな～？,151,,,,无候选,,
見つけても、うっかり踏まないように気をつけないとね～。,151,,,,无候选,,
日曜学校を卒業してからお互いに忙しかったから……,151,,,,无候选,,
こうして４人で集まるのって久しぶりだよね～。,151,,,,无候选,,
つい楽しくなっちゃうけど、新メニューの為にも頑張らないと～！,151,,,,无候选,,
あ、エステルとヨシュア。いらっしゃいませ……,151,,,,无候选,,
ハーイ、エリッサちゃーん。,2,003,,,无候选,,
ありゃ、シェラザードさんまで……今日も飲みに来たんですか？,151,,,,无候选,,
あまりフォークナーさんをいじめないで下さいね～。,151,,,,无候选,,
あら、あたしはいじめてなんかいないわよ。,2,003,,,无候选,,
かわいがってるの㈱,2,003,,,无候选,,
シェラザードさん、あまりフォークナーさんをいじめないで下さいね～。,151,,,,无候选,,
エステル、聞いて聞いて～！,151,,,,无候选,,
この前、リノンさんのお母さんが急に尋ねて来て嫁に来ないかって言うの。,151,,,,无候选,,
もうびっくり～。,151,,,,无候选,,
でも、パートナーは自分で選びたいよね。,151,,,,无候选,,
リノンさん、いい年だもん。お母さんも心配かもね～。,151,,,,无候选,,
シェラザードさんがこの前、お店に飲みに来たの……,151,,,,无候选,,
エステルに聞いた通りもうスゴかったよ～。,151,,,,无候选,,
口に出して言えないわ。,151,,,,无候选,,
シェラザードさんがこの前、お店に飲みに来たの……,151,,,,无候选,,
とにかくスゴかったよ～。,151,,,,无候选,,
エステル、ヨシュア。どーう？　仕事のほうは順調？,151,,,,无候选,,
たまにはうちで休んでいってね～。,151,,,,无候选,,
２人もついに遊撃士として１歩を踏み出したのね。,151,,,,无候选,,
お客さんの間でもう噂されてたりするんだよ～。,151,,,,无候选,,
そ、そうなの？,0,001,0010110322,0010110322,唯一,script,对应
ロレントって田舎だけどカシウスさんやシェラさんっていうスゴイ人たちがいるじゃない。,151,,,,无候选,,
そこにどう割って入っていくんだろうって。,151,,,,无候选,,
うう、エリッサあまりプレッシャーかけないでよ。,0,001,,,无候选,,
２人もついに遊撃士として１歩を踏み出したのね。,151,,,,无候选,,
頑張ってね★,151,,,,无候选,,
あ、いらっしゃいませ～★,151,,,,无候选,,
２人ともたまにはウチで食べて行ってね。,151,,,,无候选,,
パパとママに頼んでサービスするよ～？,151,,,,无候选,,
家族そろって食べに来てくれてもいいよ？,151,,,,无候选,,
いらっしゃいませ～☆,151,,,,无候选,,
って、エステルにヨシュア？,151,,,,无候选,,
エリッサ、久しぶりだね。,1,002,,,无候选,,
今日はどうしたの？,151,,,,无候选,,
あー、ひょっとしてデート～？,151,,,,无候选,,
たはは……んなワケないって。,0,001,,,无候选,,
そう言えば、２人は遊撃士を目指してたよね～？,151,,,,无候选,,
どうなったの？,151,,,,无候选,,
うん、ほら一応……,0,001,,,无候选,,
エステルは紋章をエリッサに見せた。,65535,017,,,无候选,,
わぁ、合格したんだ～？おめでとう！！,151,,,,无候选,,
エステル、子供の頃から憧れてたもんね～。,151,,,,无候选,,
はは、まあね……,0,001,,,无候选,,
そうだ、２人ともお祝いにウチで食べて行くってどう？,151,,,,无候选,,
パパとママに頼んでサービスするよ～？,151,,,,无候选,,
え、本当？,0,001,,,无候选,,
ダメだよ、エステル。家で父さんが待ってるんだから。,1,002,,,无候选,,
あ、そっか。,0,001,0010071169,0010071169|0010071162|0010170260,多候选,script|script|script,对应
悪いけど、エリッサ……,0,001,,,无候选,,
あ、うん。気にしないでね。,151,,,,无候选,,
また今度家族で食べに来てよ～。,151,,,,无候选,,
エステル、また今度家族で食べに来てよ～。,151,,,,无候选,,
いらっしゃいませ～☆,151,,,,无候选,,
って、エステルにヨシュア？,151,,,,无候选,,
エリッサ、久しぶりだね。,1,002,,,无候选,,
今日はどうしたの？,151,,,,无候选,,
あー、ひょっとしてデート～？,151,,,,无候选,,
んなワケないって。それより聞いてよ、エリッサ！,0,001,,,无候选,,
わたし、ついに遊撃士になれたの！,0,001,,,无候选,,
本当に？おめでとう～！,151,,,,无候选,,
エステル、子供の頃から憧れてたもんね～。,151,,,,无候选,,
でも、遊撃士って危険な仕事が多いんだよね？,151,,,,无候选,,
そりゃ、まぁね。,0,001,,,无候选,,
ヨシュア、エステルが無茶しないようによく見てなきゃ～。,151,,,,无候选,,
エステルって、イノシシみたいなトコあるし無茶する事がきっと多いよ？,151,,,,无候选,,
よく分かってるね、エリッサ。,1,002,,,无候选,,
本人が一番自覚なくて困ってるんだけど……,1,002,,,无候选,,
ちょっと、２人で何失礼なこと言ってるのよ～。,0,001,,,无候选,,
えー、私もヨシュアもエステルのこと気遣ってるんだよ～。,151,,,,无候选,,
とにかく、浮かれて大怪我だけはしないでね。,151,,,,无候选,,
うう、はい……,0,001,,,无候选,,
ヨシュア、エステルが無茶しないようによく見てなきゃ。,151,,,,无候选,,
エステルって～、イノシシみたいなトコあるし無茶する事がきっと多いよ？,151,,,,无候选,,
あれれ、研修はもう終わったの？,151,,,,无候选,,
いぇーい！やったよ、エリッサ！,0,001,,,无候选,,
あたし、ついに遊撃士になれたの！,0,001,,,无候选,,
本当に？おめでとう～！,151,,,,无候选,,
エステル、子供の頃から憧れてたもんね～。,151,,,,无候选,,
でも、遊撃士って危険な仕事が多いんだよね？,151,,,,无候选,,
そりゃ、まぁね。,0,001,,,无候选,,
ヨシュア、エステルが無茶しないようによく見てなきゃ。,151,,,,无候选,,
エステルってイノシシみたいなトコあるし無茶する事がきっと多いよ？,151,,,,无候选,,
よく分かってるね、エリッサ。,1,002,,,无候选,,
本人が一番自覚なくて困ってるんだけど……,1,002,,,无候选,,
ちょっと、２人で何失礼なこと言ってるのよ。,0,001,,,无候选,,
えー、私もヨシュアもエステルのこと気遣ってるんだよ～。,151,,,,无候选,,
とにかく浮かれて大怪我だけはしないでね。,151,,,,无候选,,
うう、はい……,0,001,,,无候选,,
ヨシュア、エステルが無茶しないようによく見てなきゃ。,151,,,,无候选,,
エステルって～、イノシシみたいなトコあるし無茶する事がきっと多いよ？,151,,,,无候选,,
いらっしゃいませ～☆,151,,,,无候选,,
って、エステルにヨシュア？,151,,,,无候选,,
エリッサ、久しぶりだね。,1,002,,,无候选,,
今日はどうしたの？,151,,,,无候选,,
あ、もしかしてデート～？,151,,,,无候选,,
んなワケないって。今から遊撃士の研修なの。,0,001,,,无候选,,
なーんだ。,151,,,,无候选,,
日曜学校のみんなもそれぞれの進路や目標を決めて頑張ってるみたいだね～。,151,,,,无候选,,
……さすがにエステルはひと味変わってるけど。,151,,,,无候选,,
何よ～、悪い？,0,001,,,无候选,,
ううん、ちっとも。エステルらしくっていいと思うよ。,151,,,,无候选,,
そうそう、ティオは家の農場を手伝うことにしたんだって。,151,,,,无候选,,
今度、みんなで遊びに来てって言ってたよ。,151,,,,无候选,,
へー、ティオがね……そうなんだ。,0,001,,,无候选,,
日曜学校のみんなもそれぞれの進路や目標を決めて頑張ってるみたいだね～。,151,,,,无候选,,
ま、エステルも頑張ってね。,151,,,,无候选,,
『お日様いちごミルクレープ』、早速注目されてるみたいなんだ。,10026,,,,无候选,,
エリッサのおかげで、今回の新メニューも成功したみたいだな。,10026,,,,无候选,,
そう言えば市長さんとこに泥棒が入ったんだってな。,10026,,,,无候选,,
よりによって市長邸に押し入るなんて大胆だよなぁ。,10026,,,,无候选,,
まあ、ともかくけが人が出なくてよかったよ。,10026,,,,无候选,,
そう言えば市長さんとこに泥棒が入ったんだってな。,10026,,,,无候选,,
よりによって市長邸に押し入るなんて大胆だよなぁ。,10026,,,,无候选,,
はろー、フォークナー君❤,2,003,,,无候选,,
はろー、フォークナー君❤,2,003,,,无候选,,
げぇっ、シェ、シェラザードさん！？,10026,,,,无候选,,
い、いらっしゃいませ。,10026,,,,无候选,,
なーによう、そのあわてぶりは。心配しなくても今は勤務中よ。,2,003,,,无候选,,
なーによう、そのあわてぶりは。心配しなくても今は勤務中よ。,2,003,,,无候选,,
そ、それはよかった。いや、お疲れさまです。,10026,,,,无候选,,
ふふ、仕事が終わったらまた１杯やりにくるから。,2,003,,,无候选,,
ふふ、仕事が終わったらまた１杯やりにくるから。,2,003,,,无候选,,
その時はよろしくね❤,2,003,,,无候选,,
その時はよろしくね❤,2,003,,,无候选,,
は、はは……お待ちしてます。,10026,,,,无候选,,
（うーん、恐れられてるなぁ。）,0,001,,,无候选,,
（うーん、恐れられてるなぁ。）,0,001,,,无候选,,
（ハンパじゃないよね。）,1,002,,,无候选,,
（ハンパじゃないよね。）,1,002,,,无候选,,
……俺、今日は早退しようかな。,10026,,,,无候选,,
遊撃士協会の人ってみんな酒に強いんだよな。,10026,,,,无候选,,
シェラザードさんは言うに及ばずカシウスさんもかなりイケるしな。,10026,,,,无候选,,
でも、意外なのはアイナさんだよ。,10026,,,,无候选,,
シェラさんから聞いてます。あの人もすごいらしいですね。,1,002,,,无候选,,
シェラさんから聞いてます。あの人もすごいらしいですね。,1,002,,,无候选,,
